"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17287.2094925103","18043.5693183783","17830.2270421967","17653.6789022732","19998.5860744017","21116.5771082048","23987.5462296911","25925.3661924822","27896.3033844386","28792.910311347","28430.0841718262","29895.200306028","11482.1006621486","24285.2962607423","19869.1392687734","14303.0129938786","12220.0234015984","11108.7236834015","13238.0005389502","15378.5727636163","15815.8769077968","",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6824.62731463714","6981.66608684496","7613.13861982504","7749.09889831188","7948.08717911267","8155.92504415108","8435.08004247687","8403.36713055248","8908.04044308141","9160.35821702759","9265.1462394042","9062.02137558626","9173.64072440385","9673.42475329533","10570.7762935141","10749.9007590603","11621.2503420166","11971.2680125042","12629.8233110619","12207.2701410652","12412.8775135974","13256.9264087396","13079.7725223798","13489.6960909185","13760.2507849254","13551.3452289242","14291.0227530003","14945.7332820006","15627.7868266281","16101.6544561103","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6185.30494490607","6518.26956838559","6748.75426584984","6948.84336538904","7311.12674086502","7443.22564299098","7729.15385097636","8145.70595947667","8304.49869733338","8305.32502603778","8692.52943567548","8821.44538118445","8865.47926264635","9091.12768404298","9786.81922747516","10409.1723694425","11284.985871431","12084.0316724251","12694.2016238877","12493.6680508668","13272.5157939283","14143.9343040616","14430.4063456589","14912.6649339488","15232.4418770808","15027.7118038123","15277.5394722271","15906.6318259984","16291.0054644853","16616.393910037","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885.627450548135","907.866276610652","913.921906280606","915.263733175237","920.875250838403","968.864067647303","1016.59620626709","1056.30963213488","1084.01190050567","1120.80406685159","1180.66709365673","1239.20669148194","1289.44628121861","1352.36845410317","1443.93358527143","1566.83210570986","1694.49448554682","1836.76970965692","1955.88428928277","2023.79627656223","2127.36266189826","2196.70255592818","2286.21129340689","2404.53119209488","2552.2825773494","2621.59545610401","2697.16070646399","2826.39050552292","2973.48812712957","3109.60813284054","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732.892943452097","743.954533410041","736.56766689091","743.313536109581","747.239990517619","778.071224257913","812.968321716861","844.206889849972","859.958198595953","878.856579036123","902.508873741882","945.448450225541","970.331358765994","1009.24833375178","1065.6551271597","1143.85950344172","1222.96164360874","1314.25684674223","1388.41850818659","1431.61599557877","1508.99362349088","1527.44371630004","1515.05036827669","1584.88930541486","1705.78036601585","1788.78350289001","1812.68461491076","1873.82810154346","1941.98388646731","2007.51894735803","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2306.77059943329","2464.61202259803","2601.85493181698","2817.42035467144","3010.23530837427","3216.00858870793","3376.32119865295","3634.03928650868","3828.186040917","4029.0469069314","4339.68286403749","4335.36790211633","4542.33736932593","4860.33813415959","5218.68123598677","5670.95512893446","6242.37155825562","6795.34479692121","7287.58522156073","7550.29488741207","8194.26925385045","9007.73419869631","10315.1802471606","10852.0640424766","11256.8560497537","11557.4870517689","12224.2157651465","12584.1044231151","13238.3883435355","13625.7534800335","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019.77145677748","2092.33368365473","2155.86224289221","2197.1472207418","2251.41034751092","2360.38350335976","2494.69079825247","2574.88753769346","2587.16298221808","2692.24993873246","2829.84210350345","2957.12086421582","3091.79902643791","3298.02682764468","3552.23944545077","3827.30583917477","4134.93242567786","4468.49792585424","4663.98969704165","4839.63076722139","5139.05009989734","5412.07037765556","5703.83320774927","5917.19651226672","6081.03518933875","6184.1794347492","6428.65028404465","6719.90627908136","7124.79550614827","7391.82742296151","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2511.49621280682","2600.98120676446","2665.38503322336","2759.44753705171","2855.16916309396","2989.01570786672","3158.084764696","3311.88781607894","3334.73345816919","3465.10392338538","3698.66302230727","3871.26554789719","4062.54290004722","4331.72130671696","4728.68546104027","5164.17316726833","5729.82431508013","6308.68833808934","6788.22999907832","6990.68905244348","7515.6933210708","8054.52684266613","8519.68257541136","8911.91813374345","9177.95358222086","9245.71803252266","9534.58519426864","9991.22761749521","10600.7688179404","11045.504701425","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","812.458010040536","878.454842183614","939.542677319885","973.732215108351","1031.86350888494","1066.80604023045","1125.97271782645","1167.43386802616","1181.04159790181","1190.56037499072","1256.21619985022","1327.57742729525","1362.29025889421","1459.11030722047","1533.17180210683","1643.78795997605","1770.65411624526","1935.85875052134","2031.15313699536","2065.10095105799","2186.67868179244","2328.23011967324","2354.10958378504","2621.92498681959","2871.66911150107","3093.7257481596","3062.96977775136","2782.95598508654","2743.19194157454","2705.34827786704","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2863.71821055536","2959.92024714057","3023.14214678426","3199.15396241695","3381.89784222353","3611.59794689435","3831.2757122458","4064.03542698299","4174.26697483006","4383.83122192102","4763.72769929191","5083.3703024264","5455.44822588175","5927.12367728128","6543.95825087065","7247.654567442","8249.56632045796","9279.74985398224","10219.0156789103","10614.7421018428","11542.1199676839","12609.148095949","13460.9494226268","14205.3288438751","14693.5917937427","14720.142771211","15174.9887571336","16005.5691914117","17212.5888425158","18233.3310340771","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5916.11420501002","6369.8529676216","7067.09388040362","7762.2258433188","7820.71797164568","8449.56543083844","9440.15402011979","10480.7210077901","12055.2307165504","13019.5747299918","14510.5300945386","16461.7907353228","19071.440238685","20721.0131961211","18130.0557062015","20112.0978087158","22884.8249519631","24703.6858202502","26721.5796712844","28184.4723303858","28834.4276801135","30925.1708493589","33761.871239796","36346.3975289681","38756.1103466045","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29639.0001896185","32846.9872841299","33755.4934101268","35526.6723122319","37162.2000977045","39601.2489195525","41294.8601733533","42835.6786562588","44395.4243257155","50627.9277628705","55365.293061939","55895.6169512317","58771.5092731796","60043.9615798078","64056.87114457","68220.0644818574","77928.0112090462","83960.9802456339","86693.8951220862","82321.8740711408","85685.7849965872","92005.0168361444","91622.1774169388","95590.5386984251","101297.575745297","103722.990846127","110660.866873981","112308.17379315","116644.848056492","120962.187770618","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5501.0535049169","5788.71135341478","6478.93259150672","7060.88644087519","7397.61050784133","8033.30513072533","9036.57970322733","10068.6826622873","11028.4124454857","12239.6749482096","13877.6632978739","15799.4510292198","18185.447244897","19519.6298527756","16975.8847006253","17656.5120451891","19879.2027290497","21407.5197265207","22812.9150890235","23803.8094030424","24961.3546830558","26710.1028027328","28650.0077575999","30799.4284233858","32047.3456938455","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27033.5700836751","28163.4258649754","31879.3917945996","33600.3777949286","35052.3709516497","36230.4579053103","35988.3368946289","35774.8971918628","33813.3622679072","32771.7828214183","34680.2100249305","35646.7867208801","38500.1241614953","42718.1534320971","54248.1427762555","59035.4432519054","67430.9746470653","77607.7287429533","80111.6608239013","80017.4774083698","99164.3917446576","120358.71341909","133521.916417311","153610.904450842","154095.181711906","117108.631798795","115700.324776865","126919.65353582","135060.62053622","129428.135749662","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2549.07995252081","2774.43996911223","2729.05808236974","2725.60302221673","3028.39254515345","2879.88079107495","3248.05825552145","3208.42171591406","3434.52751079975","3477.87895148896","3579.34995276316","3878.29043834641","4014.23916540692","4281.40038891461","4553.55713467899","4793.26702800313","5250.52167643913","5516.87427112371","5886.67211198563","6107.38027064461","6332.12566680149","6712.32317824853","6702.41832426533","6916.01303173881","6609.60910787755","7024.96308902663","7113.00459986287","7312.05677903856","7625.73575260725","7856.24505739729","7296.15806462019",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3186.2751809676","3060.05031317924","3175.81155531082","3002.66190609413","2948.04242583586","3083.73543020041","3351.09425092293","3678.12846682428","4004.96099950252","4428.07283180443","4920.41306115406","5327.428299442","5647.72573249059","6218.49981632334","5897.39182807244","6396.08927156131","6913.60229203322","7363.1623193664","8381.67183313924","8827.05410758548","9254.84860512976","10610.4778427993","11651.3174546862","12659.9836585271","13572.7043717707","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.97926993515","1141.05946287935","1146.42848857466","1162.86781104145","1151.66713317874","1159.2783739471","1168.8716493642","1194.69034412311","1216.38361628429","1251.88397152455","1295.84787354284","1360.81823892827","1174.40852662291","1274.20023747628","1336.76570526533","1401.93041918344","1478.50310362207","1559.22813160841","1648.50404952661","1550.57832277689","1534.89127768366","1548.32760961623","1530.93450807411","1535.488760754","1555.82272009118","1546.83762436603","1606.66757939004","1584.42447526047","1658.56784243094","1677.79371291801","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6178.29947842933","6654.04587530288","7207.68837563495","7700.56319625192","8140.21773796668","8460.55196629499","8104.62618559633","8594.78380590605","9678.61476132894","10248.2502404748","8940.54434892845","11336.5738366033","12251.6573568451","13345.1670673242","12123.856562913","12712.3432126961","13542.9986741713","13690.7351991166","14774.1856353898","15993.058676629","16768.8259801786","17411.2642571085","18058.5810702716","19246.8074888927","20357.009142014","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7570.52402025901","8287.94494625484","8710.2127319546","8919.11933732022","9095.83137351673","9277.68444897215","9688.25532212543","9979.21205245617","10377.1521961184","10520.20524125","11267.8410902982","11446.9554986841","11590.2215417302","12114.345816047","13199.2920213226","13957.6450550035","14848.8955783245","15693.2265537296","16358.4786639453","16254.8073837165","16906.9997541274","17493.6754976148","18066.814347409","17951.8941434615","17652.7344591459","15916.4516360998","15575.1767524736","16195.8137147725","16518.6671033681","16626.8715418896","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8081.83577248088","8559.90033422319","8936.04811712674","8555.64055999882","9014.38231446354","8482.61259978094","9076.08763738117","9712.09065480626","10173.1662805571","10448.8243676125","11089.8134294426","11129.8690687861","11187.4769618308","11482.4495877714","12085.7615641208","12657.6376721808","13808.1773679803","14290.0671063978","14924.8216140502","14558.2449421911","15260.6208214691","16520.2592224915","17162.9273706838","17373.8974567258","18056.7898061476","18301.5004690469","19323.6658689896","19721.2609759241","20257.8260935189","20447.8850679641","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1952.00402437283","1972.30123709858","2124.47218718303","2278.3181033715","2444.80267070232","2688.22580618355","2452.05684480487","2336.80080911357","2348.25357832215","2349.36564639614","2418.29234548246","2606.2933415512","2696.38204630264","2646.63562292303","2720.54783250802","2911.86079688121","2930.00847547276","3118.47695386865","2892.55957539215","3018.24952034171","3243.16268475054","3285.98942573837","3264.72737790664","3448.86482153239","3458.85469644598","3498.21316908114","3522.21530916861","3700.63651929099","3892.618419381","","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2643.47011411244","2740.26804010385","2811.74028427525","2914.41822560472","3019.29581758551","3163.52982795248","3345.57786898846","3511.66032538032","3537.82226854859","3680.13245270904","3934.19061979661","4121.6191657192","4331.26230248005","4625.09733382012","5057.35351998516","5530.86756988409","6147.56912393764","6779.31398017052","7305.42212902109","7531.72529638526","8109.23058695475","8708.66229313794","9231.22960194285","9666.54709065018","9959.60135930385","10038.2017487016","10366.7913290503","10878.7383347543","11561.4478440972","12064.3255352239","",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5526.3306981129","5368.50504198821","5142.34646886821","4882.36636431392","4904.66322534647","4947.82572164743","5082.29050604841","5217.76226050384","5435.61460329213","5703.94823375028","6128.85275596967","6028.9033576123","6305.39263414475","6503.16354100361","7080.68555656708","7759.68254345848","8582.26224809327","9240.78052867005","10417.9728427296","10920.2891684714","11283.3326701093","11611.248592523","11839.7257154705","12653.5637178389","13368.1907136067","13827.4120028721","15077.90470044","15649.9274193472","16671.6985949097","17583.3793739849","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","804.224855093656","909.104337602816","878.052875996924","903.199610456401","931.950375290694","935.134362842183","993.340774135015","1032.3192907087","1094.12825688939","1142.07474887725","1134.54084522887","1299.11323091031","1320.21236468532","1422.56168591077","1437.30313074196","1528.69378242072","1594.96501250136","1639.39368098739","1693.71971543993","1731.26843862105","1787.16167369972","1826.64755699191","1763.84025100346","1812.96622016798","1915.30447153208","2032.65587188008","2189.00662171156","2246.79742084484","2338.53367649202","2419.79182882882","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9330.39676582712","9976.88232419749","10573.277850943","11196.3904540121","11969.2374289635","13957.1814103278","14625.242264814","15485.9072091245","16219.7647550911","16937.7031302584","18363.4883171494","18518.5461638563","19599.8458676552","20907.9633109328","21527.4712100702","22306.6810475281","23289.8143344376","25028.7604526501","26523.4708709923","26669.1568488735","28744.7002917771","28973.1955990931","30243.9878024826","32295.8787317669","34344.1116309684","37455.0704226477","39695.3991547672","42404.289833871","44141.3302789746","46071.2189865203","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","425.334115237251","431.069069808235","477.654799359186","512.599596127109","556.296133334045","600.253426017651","642.566044690217","681.768615341699","720.540883056866","800.940114730964","920.664805658728","1036.37820547377","1167.5781238562","1341.34041396459","1550.91265534518","1801.91911838792","2084.24968660293","2381.40591062759","2660.17781598736","2944.33323024115","3242.99991174574","3469.13942494383","3727.14170043735","4016.31568577663","4245.80630923808","4416.54689961283","4492.02060756293","4739.91544500094","5149.93794200889","5412.94000558183","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4588.74812703192","4937.47797072012","5158.12280338065","5301.31209390284","5371.86282989974","5517.35880945407","5831.97118354044","6020.1986123655","6383.24345247719","6644.78372360791","7104.62289777129","7294.2249220096","7499.33933090945","7637.49784341593","8332.69940897675","8804.39895911795","9370.02895904852","10035.4060805519","10420.7937153977","10583.4001442766","11067.9935437654","11022.7347835568","11315.7203674551","11209.6438439123","10899.9253934853","10236.4585937322","10176.1194862168","10470.9853650277","10611.6448231219","10657.7316202257","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6004.40294521435","6773.19696044731","7100.2982332195","7333.33278757031","7835.75936727885","8313.65870253969","10444.7574795869","12444.2247131872","13816.5250006873","13031.708914681","13646.4721838325","14472.4255140477","13863.9654218726","14870.1718007248","15371.1846293801","16332.7898998369","18199.3302901165","19682.2833488193","21547.2825351875","23343.9295800527","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3346.57855272704","3110.86523583283","2854.32454155506","2804.73150258211","2903.59684478733","3129.43586970696","3231.86951567489","3387.67001735568","3510.27712992805","3638.53493182824","3729.25149996333","3887.61721134092","4095.95647262826","4418.13842487969","4963.6177270489","5424.2301184036","5989.65998472923","6689.46229209473","7319.0968924099","7167.24678918016","7581.54667133991","8912.87339142443","10227.5302746287","10549.892056039","11056.2985279189","10767.1547444669","10742.6566073428","11311.7611259291","12201.6470143005","12837.6677163825","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.491220096205","308.10794908066","285.586941309342","310.62736140423","324.939584702203","327.522620329112","359.794031882395","396.510189317882","429.868556451255","474.936817743699","478.310707291172","532.549896830386","574.149654439252","606.707277750018","652.795962157088","697.431101166552","766.276874849406","824.482004497989","877.598449107282","914.777067512634","958.937458879074","1023.06508419963","1035.52243745772","1084.98419022789","1139.05178224398","1291.26803368146","1363.67495320137","1283.65986980986","1320.70226453913","1335.70085251059","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2639.02243940113","2705.80419837916","2747.31672308557","2901.90011075445","2800.56522488838","3061.19771611686","3216.24358558166","3061.11146287119","3101.7030822883","3178.81968286444","3041.0702253779","3000.57466613872","3005.95073314967","3183.3181662141","3328.10640061893","3621.09155635431","4290.19748727981","4196.50015895176","4142.72234424078","4058.74088785121","4092.07881397772","4225.57126156528","4262.06369701868","4481.25184237154","4295.05148877935","4200.15256326701","4700.10626238273","5077.18598735595","5163.49901921096","5416.85611495564","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4946.52868539861","5283.28831322911","5680.38253643993","6038.4724069687","6333.21708597724","6685.5206761389","7115.20616173119","7554.37132424102","8018.50388884527","8241.22060511038","9027.42552531801","9459.23214475216","9696.47890658399","10386.3468039825","11058.2433047272","11536.876691249","12406.326427639","13407.9774185115","14353.1130628695","14902.3542063228","15698.5221544122","16653.2438040789","16963.5112414049","17866.3068173779","18488.0467911726","19229.8354887211","20701.2189720364","21415.1161096211","22741.3513191773","23841.0094109172","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469.182443077981","516.635292224605","485.332780227314","543.616567128043","496.56059116247","585.848562848865","628.831751014433","648.273913104881","662.553599743063","673.299286699046","680.734584782658","644.677892270189","649.993486677066","683.129917294437","721.412690103607","748.479831847552","785.732891897064","859.897793744981","917.057494049426","972.645224736302","1021.85919913668","1062.95402903954","1034.01974285538","1108.51239702763","1078.97991107907","1018.93514076518","1025.01310215052","1037.54980159474","1072.78174036879","1114.8258485416","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6818.40198235728","7517.48908681718","8159.29466098622","8951.91955941627","9739.12167346239","10648.7728527657","11627.616708436","12373.3166394774","11302.4638397748","11875.8112949594","12913.1749194477","12976.6757909642","13606.0510296712","14369.8270420309","15450.0485640401","16454.2153771604","17549.6029455376","18784.4843116974","19695.079208937","19193.1918612103","20508.7575347559","21704.7442727685","22985.8016562374","23477.9911663813","24607.6687337619","24801.8884320151","25546.1295181653","26661.5074160333","28219.8026138181","29564.0082669859","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23516.8616485086","23924.9891189088","24935.5024241412","25889.4417307443","27185.9488782874","28168.2263658771","29374.7085954059","30838.9262128238","32201.7558152295","33850.4598821232","35643.8384661089","36446.5327795056","37321.0198669281","38783.7230078605","40937.0625174937","43340.1537808924","45486.6074149177","47142.427743238","47588.9317283047","46284.3342759139","47634.4216987687","49061.2340194016","50678.7252209005","52229.6301430596","54121.6156909658","55606.8668504292","56780.0169328482","58857.8536377954","61658.1240861964","63766.0065866268","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3708.92252060728","4025.59155857906","4295.36021436584","4184.84916424459","4247.82593334508","4402.18575470205","4518.21581725448","4684.78405976713","4801.22872944935","4938.69624047738","5085.59099245701","5173.25214654808","5428.25630249663","5671.37748824788","6465.30629051908","6722.11351755169","7291.72145931785","7813.11266834972","8024.80848512142","7964.46856371691","8378.21464153407","8830.23592992312","9341.01993630442","9709.60901322873","10400.7879283176","10574.161583038","10372.3117626578","10050.4176157131","10163.2083980797","10098.8583493081","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763.772125360474","761.267952539183","768.41920763204","763.012286944376","767.092702894398","775.198494416834","763.142428328031","760.933588661596","816.745311200429","797.658048080284","777.079347992688","821.41100107702","843.943189521231","846.471796189349","840.65698030462","896.352693822855","942.319883085811","961.246487390392","1016.56153590448","1005.3741075297","1062.68991377908","1068.24485293081","1158.66902042007","1127.34895266869","1142.51686453172","1145.5116489769","1148.4756708555","1163.68778361139","1229.80758590132","1276.29472463479","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2059.134699889","2082.69313194978","2173.309019528","2125.63969121645","2079.13438715687","2069.02413997752","2141.34801212017","2187.13500532952","2213.01665664337","2202.40995166816","2306.11452279705","2434.24621930855","2780.79229751906","2964.36299241115","3241.72449622315","3467.10515604015","3690.84024899033","3934.84253684898","4170.73291406376","4420.974011199","4703.20483066808","4922.70234464027","4982.94539878236","5225.17293432225","5507.16949454144","5426.33278732294","5234.67912691071","5190.35612668836","5278.84839470055","5352.67942303108","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.43112743664","1993.40699743974","2001.25059604747","1995.81055128416","2061.87206068982","2184.90388457826","2321.46041847808","2411.38301498973","2486.29619253396","2656.16639047717","2783.27772864127","2885.25422752824","2911.14585403336","2998.14020401513","3198.40329736161","3392.62168237776","3590.86385053367","3821.59640340889","3974.74167111127","3820.59100081428","3981.08672067556","4263.15777678703","4427.96477901206","4610.28200232329","4941.6997020079","5293.87046224287","5694.05428740789","6004.02858029107","5884.68797149807","5641.57207925945","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19128.774141676","20098.9867221066","20750.2581973578","21359.6328121328","22326.7050872988","23389.326628483","24455.254938112","26007.9799357772","27707.8404491351","29268.5360985179","31884.6894157317","33194.5230715568","34447.2053180645","34114.4175404508","35780.1066293166","37625.5617084958","40958.9189451551","43885.8313505338","46420.2016795592","44589.7191507572","45078.3181447046","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50288.5913949377","52288.4150841353","55088.6338006744","57901.0970130477","59469.0836923272","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18416.461165639","19533.2690027707","20573.4345989531","21531.5825785515","22971.947379008","24301.75817308","26759.7334146789","28598.6879943145","28185.2502685232","30555.0490591114","36952.554147058","37780.6441661744","37980.3539761745","38553.9324488694","42514.6859892361","47797.5299472052","54088.0368382735","55862.6564232931","61716.5997128422","55404.9745521694","57963.8759448629","62076.7406576686","65354.7792483883","66961.2530988205","65892.6892787813","60368.9208717485","58939.9126133093","64050.7561654656","69258.5501376756","67978.7225254476","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","859.486887567849","920.783446477612","954.23954341224","987.143187246523","1062.49021378692","1094.55356995497","1146.65285892069","1198.48969182851","1222.91937961644","1270.40834483511","1354.49523634581","1426.45437388067","1428.54947569054","1491.05904679104","1581.55906917053","1666.24845791236","1752.4997982394","1838.68764767773","1967.69982881858","2055.85226983614","2169.51535889719","2001.64436659229","2176.20590453082","2349.72205982889","2593.5293665268","2633.39511521638","2582.72586550056","3098.68269173651","3404.73145205607","3692.72225952023","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4388.56866309098","4551.92171852169","4984.52380321924","3940.87749856642","4893.41995828773","5343.81598292718","5968.35221763453","6662.3894954113","7511.78951965066","9913.08075621947","12677.7294911724","13163.7578750804","13645.4106308139","12975.3923824717","13963.7673923866","14099.4853537362","",
